city,year,annual_mm,jjas_mm,ond_mm,rainy_days,heavy_days,very_heavy_days,extremely_heavy_days,max_1day_mm,days_reported
delhi,1944,772.1,539.1,58.5,43,1,0,0,70.7,366
delhi,1945,785.4,710.4,20.1,42,1,0,0,78.4,365
delhi,1946,640.4,574.8,4.8,44,1,0,0,81.0,365
delhi,1947,495.8,466.7,4.4,33,0,0,0,52.9,365
delhi,1948,852.6,697.8,30.4,51,2,1,0,136.1,366
delhi,1949,725.6,647.2,0.2,36,2,1,0,126.6,365
delhi,1950,937.1,886.4,0.0,50,1,0,0,79.6,365
delhi,1951,665.5,507.6,55.6,34,1,0,0,66.6,365
delhi,1952,634.5,500.0,1.5,44,0,0,0,61.4,366
delhi,1953,459.1,394.8,1.7,28,0,0,0,46.5,365
delhi,1954,771.1,366.9,211.2,35,2,1,0,124.3,365
delhi,1955,864.9,672.5,130.1,46,3,0,0,109.5,365
delhi,1956,878.1,494.9,342.3,36,4,1,0,120.8,366
delhi,1957,941.3,748.6,45.1,47,1,1,0,156.0,365
delhi,1958,1114.7,1045.9,35.4,46,4,1,0,148.0,365
delhi,1959,423.4,357.4,9.7,37,0,0,0,41.9,365
delhi,1960,865.8,712.0,96.7,41,1,0,0,88.3,366
delhi,1961,1048.8,877.0,75.3,55,1,0,0,68.5,365
delhi,1962,898.7,805.3,21.5,71,0,0,0,48.8,365
delhi,1963,926.5,872.4,33.9,40,2,1,1,234.6,365
delhi,1964,1283.5,1233.7,22.3,47,4,2,0,203.6,366
delhi,1965,710.2,669.3,3.1,24,3,1,0,127.5,365
delhi,1966,844.8,760.5,7.5,48,2,0,0,87.2,365
delhi,1967,1115.2,1008.7,72.7,50,4,1,0,131.1,365
delhi,1968,515.4,475.1,0.5,28,2,0,0,94.4,366
delhi,1969,663.1,635.5,0.0,30,2,0,0,108.1,365
delhi,1970,593.1,452.2,7.6,44,0,0,0,45.7,365
delhi,1971,625.7,566.9,6.2,46,0,0,0,52.0,365
delhi,1972,472.6,420.0,23.5,32,1,0,0,81.2,366
delhi,1973,523.0,474.2,17.6,51,1,0,0,89.8,365
delhi,1974,509.9,476.1,31.1,26,0,0,0,58.5,365
delhi,1975,1226.8,1189.3,6.5,60,4,0,0,79.2,365
delhi,1976,541.9,505.4,0.3,31,1,0,0,73.6,366
delhi,1977,609.1,527.4,25.0,55,0,0,0,39.9,365
delhi,1978,1108.7,1034.9,3.6,53,4,2,0,129.8,365
delhi,1979,410.9,311.1,8.0,42,0,0,0,25.4,365
delhi,1980,292.4,260.3,23.5,36,0,0,0,27.7,366
delhi,1981,392.4,322.1,23.0,34,0,0,0,49.9,365
delhi,1982,537.9,337.6,10.5,37,0,0,0,54.5,365
delhi,1983,973.0,692.0,36.0,62,0,0,0,60.6,365
delhi,1984,673.6,655.3,0.1,42,2,0,0,73.2,366
delhi,1985,556.0,498.3,49.0,43,1,0,0,70.5,365
delhi,1986,425.4,304.2,12.3,32,0,0,0,34.7,365
delhi,1987,274.9,178.8,16.9,27,0,0,0,27.1,365
delhi,1988,686.6,620.3,0.0,54,0,0,0,48.5,366
delhi,1989,217.2,141.1,5.5,17,0,0,0,30.3,365
delhi,1990,668.5,470.2,58.2,46,0,0,0,55.2,365
delhi,1991,745.7,679.0,37.1,29,4,1,0,130.5,365
delhi,1992,669.5,601.1,40.2,40,2,0,0,88.2,366
delhi,1993,846.1,784.6,0.0,44,2,0,0,81.0,365
delhi,1994,852.6,791.3,0.0,53,2,0,0,93.8,365
delhi,1995,1067.9,962.6,0.0,43,4,0,0,92.0,365
delhi,1996,1050.5,949.8,2.3,45,3,1,0,119.8,366
delhi,1997,431.7,330.7,21.6,22,1,0,0,65.0,365
delhi,1998,587.2,562.2,10.3,38,0,0,0,53.2,365
delhi,1999,485.2,448.3,6.6,28,0,0,0,55.9,365
delhi,2000,633.0,610.8,0.6,31,2,0,0,71.4,366
delhi,2001,664.3,556.9,4.1,51,2,0,0,90.1,365
delhi,2002,525.0,416.4,14.9,29,1,0,0,77.9,365
delhi,2003,1026.4,930.5,22.9,50,4,0,0,98.0,365
delhi,2004,598.4,483.4,39.3,26,2,1,0,121.5,366
delhi,2005,501.7,447.2,0.1,36,0,0,0,58.7,365
delhi,2006,310.7,270.1,10.2,26,0,0,0,63.6,365
delhi,2007,176.6,109.8,0.0,23,0,0,0,10.5,365
delhi,2008,189.1,151.8,1.0,29,0,0,0,16.0,366
delhi,2009,227.3,212.1,1.0,22,0,0,0,24.2,365
delhi,2010,598.1,570.0,16.1,49,0,0,0,42.6,365
delhi,2011,636.2,541.4,1.2,47,0,0,0,43.3,365
delhi,2012,493.3,426.8,14.5,43,0,0,0,48.6,366
delhi,2013,438.5,332.4,22.1,44,0,0,0,30.2,365
delhi,2014,272.2,157.2,8.0,31,0,0,0,22.6,365
delhi,2015,449.7,334.0,2.3,40,0,0,0,42.5,365
delhi,2016,282.0,251.5,4.6,32,0,0,0,26.1,366
delhi,2017,345.4,298.3,4.0,35,0,0,0,31.8,365
delhi,2018,362.6,347.2,2.9,37,0,0,0,37.5,365
delhi,2019,349.9,241.0,28.3,38,0,0,0,24.4,365
delhi,2020,438.7,334.4,3.3,32,0,0,0,58.5,366
delhi,2021,823.5,660.6,61.6,44,1,0,0,114.7,365
delhi,2022,487.4,310.4,80.0,41,0,0,0,51.7,365
delhi,2023,570.5,451.0,15.0,46,0,0,0,51.8,365
delhi,2024,505.1,441.5,29.0,49,0,0,0,56.1,366
delhi,2025,471.4,364.1,35.8,50,0,0,0,23.6,365
hyderabad,1901,727.3,435.7,112.7,66,0,0,0,26.9,365
hyderabad,1902,609.4,487.7,103.1,52,0,0,0,47.5,365
hyderabad,1903,1277.9,848.1,339.1,73,2,0,0,81.4,365
hyderabad,1904,569.8,453.6,67.8,40,0,0,0,60.4,366
hyderabad,1905,576.0,425.3,52.5,52,0,0,0,36.7,365
hyderabad,1906,809.7,605.9,122.2,67,0,0,0,44.0,365
hyderabad,1907,776.2,567.4,30.0,58,0,0,0,34.5,365
hyderabad,1908,893.8,884.3,2.4,42,3,2,0,163.9,366
hyderabad,1909,691.2,611.2,8.5,54,0,0,0,50.1,365
hyderabad,1910,691.7,543.0,137.8,49,1,0,0,76.5,365
hyderabad,1911,521.0,456.0,45.6,44,0,0,0,39.6,365
hyderabad,1912,616.6,482.8,42.2,46,0,0,0,55.1,366
hyderabad,1913,469.2,368.1,41.8,42,0,0,0,32.8,365
hyderabad,1914,961.7,891.0,10.1,64,1,1,0,123.7,365
hyderabad,1915,1252.4,933.8,194.5,57,4,0,0,94.4,365
hyderabad,1916,1213.9,780.5,358.6,87,1,0,0,95.9,366
hyderabad,1917,896.8,578.6,135.5,69,0,0,0,38.6,365
hyderabad,1918,534.7,379.9,39.7,49,0,0,0,26.2,365
hyderabad,1919,983.6,653.6,281.9,66,0,0,0,56.9,365
hyderabad,1920,628.9,435.6,30.4,32,1,0,0,79.9,366
hyderabad,1921,727.2,571.7,147.4,47,0,0,0,47.1,365
hyderabad,1922,494.8,299.4,70.1,47,0,0,0,62.6,365
hyderabad,1923,605.4,564.4,0.4,48,0,0,0,55.6,365
hyderabad,1924,808.3,543.4,224.7,53,1,0,0,77.5,366
hyderabad,1925,886.7,518.9,280.0,57,1,0,0,67.6,365
hyderabad,1926,589.6,397.1,14.2,49,0,0,0,31.8,365
hyderabad,1927,961.0,756.9,185.3,54,1,0,0,71.1,365
hyderabad,1928,801.4,535.7,158.9,63,0,0,0,62.2,366
hyderabad,1929,591.5,475.6,21.1,52,0,0,0,37.9,365
hyderabad,1930,657.3,504.3,98.5,52,0,0,0,42.4,365
hyderabad,1931,988.2,817.1,109.2,78,1,0,0,74.9,365
hyderabad,1932,575.0,466.1,83.4,51,0,0,0,60.9,366
hyderabad,1933,1103.5,694.3,258.7,82,0,0,0,54.9,365
hyderabad,1934,602.3,530.5,52.5,54,0,0,0,42.6,365
hyderabad,1935,690.2,481.5,97.8,53,0,0,0,48.9,365
hyderabad,1936,836.2,484.8,252.1,72,1,0,0,82.6,366
hyderabad,1937,768.6,454.0,52.4,68,0,0,0,59.8,365
hyderabad,1938,731.1,628.0,30.3,70,0,0,0,37.1,365
hyderabad,1939,596.8,409.6,146.2,59,0,0,0,41.0,365
hyderabad,1940,731.5,450.4,87.0,68,1,0,0,82.2,366
hyderabad,1941,442.7,356.8,24.8,45,0,0,0,35.8,365
hyderabad,1942,579.6,519.1,9.5,52,0,0,0,60.9,365
hyderabad,1943,794.4,615.8,96.5,69,0,0,0,53.0,365
hyderabad,1944,849.1,552.6,148.0,64,0,0,0,47.9,366
hyderabad,1945,783.1,593.2,150.7,68,0,0,0,46.1,365
hyderabad,1946,582.4,432.6,89.6,66,0,0,0,41.3,365
hyderabad,1947,875.0,759.9,94.8,58,1,0,0,109.6,365
hyderabad,1948,674.2,455.6,163.2,67,0,0,0,43.2,366
hyderabad,1949,549.6,490.3,24.6,59,0,0,0,30.3,365
hyderabad,1950,869.8,800.2,36.8,48,2,0,0,112.2,365
hyderabad,1951,776.1,586.1,107.0,62,0,0,0,49.5,365
hyderabad,1952,489.1,330.3,92.9,47,0,0,0,31.4,366
hyderabad,1953,853.5,543.4,295.9,72,0,0,0,59.2,365
hyderabad,1954,821.4,707.4,83.7,52,2,1,0,133.3,365
hyderabad,1955,1016.2,911.8,78.6,73,1,0,0,83.9,365
hyderabad,1956,779.8,620.6,104.0,72,0,0,0,34.3,366
hyderabad,1957,664.5,534.9,41.0,58,0,0,0,43.5,365
hyderabad,1958,857.6,675.6,100.9,92,0,0,0,34.7,365
hyderabad,1959,864.8,765.3,86.9,62,1,0,0,68.0,365
hyderabad,1960,736.1,576.5,86.5,61,0,0,0,44.5,366
hyderabad,1961,963.6,664.8,212.2,77,0,0,0,64.3,365
hyderabad,1962,1064.3,714.1,226.9,101,0,0,0,42.4,365
hyderabad,1963,785.7,618.9,109.1,74,0,0,0,34.3,365
hyderabad,1964,785.7,713.9,47.6,68,0,0,0,40.5,366
hyderabad,1965,630.8,612.0,0.0,40,2,0,0,81.7,365
hyderabad,1966,700.8,471.8,208.1,60,0,0,0,48.2,365
hyderabad,1967,800.0,718.5,24.8,55,0,0,0,63.4,365
hyderabad,1968,662.4,491.6,107.7,56,0,0,0,57.9,366
hyderabad,1969,655.3,463.8,123.1,60,0,0,0,43.9,365
hyderabad,1970,901.3,728.3,55.7,71,0,0,0,42.8,365
hyderabad,1971,634.2,452.8,84.4,57,1,0,0,83.3,365
hyderabad,1972,446.9,305.9,123.7,42,0,0,0,35.5,366
hyderabad,1973,891.1,588.7,275.4,60,0,0,0,48.1,365
hyderabad,1974,810.9,492.3,299.4,56,1,0,0,65.0,365
hyderabad,1975,1142.6,778.5,252.7,80,1,1,0,121.2,365
hyderabad,1976,809.1,707.1,64.6,55,1,0,0,84.5,366
hyderabad,1977,672.4,455.8,150.7,49,1,0,0,68.8,365
hyderabad,1978,1061.8,833.2,82.4,81,1,0,0,73.3,365
hyderabad,1979,668.2,464.8,88.5,51,0,0,0,52.9,365
hyderabad,1980,567.4,517.1,16.2,52,0,0,0,35.1,366
hyderabad,1981,964.4,783.0,81.6,74,1,0,0,79.4,365
hyderabad,1982,815.6,576.8,175.5,59,1,0,0,85.1,365
hyderabad,1983,1275.3,987.8,239.4,70,3,0,0,94.9,365
hyderabad,1984,696.4,530.7,122.7,44,0,0,0,63.6,366
hyderabad,1985,550.3,405.5,120.6,46,0,0,0,34.4,365
hyderabad,1986,682.6,499.2,80.2,56,0,0,0,47.6,365
hyderabad,1987,978.9,495.2,386.4,57,2,1,0,134.0,365
hyderabad,1988,828.7,742.5,18.7,63,0,0,0,61.4,366
hyderabad,1989,867.7,774.9,47.3,48,2,1,0,121.5,365
hyderabad,1990,964.7,612.0,164.8,73,0,0,0,60.7,365
hyderabad,1991,836.2,723.5,59.1,43,5,0,0,96.7,365
hyderabad,1992,638.2,437.7,145.1,55,0,0,0,47.8,366
hyderabad,1993,673.4,458.5,164.8,55,0,0,0,45.5,365
hyderabad,1994,792.3,438.5,301.1,55,1,0,0,100.6,365
hyderabad,1995,1166.3,663.2,326.5,67,0,0,0,50.6,365
hyderabad,1996,953.5,773.3,131.0,64,1,0,0,66.0,366
hyderabad,1997,781.9,454.2,193.2,58,0,0,0,50.4,365
hyderabad,1998,879.3,669.6,188.9,54,1,0,0,67.7,365
hyderabad,1999,535.7,431.9,36.8,50,0,0,0,34.2,365
hyderabad,2000,959.4,792.9,33.5,50,1,1,0,170.3,366
hyderabad,2001,801.9,563.3,140.4,54,2,0,0,91.3,365
hyderabad,2002,613.3,414.4,112.5,52,0,0,0,36.2,365
hyderabad,2003,760.1,546.0,174.4,55,0,0,0,57.8,365
hyderabad,2004,701.7,467.7,81.5,58,1,0,0,73.7,366
hyderabad,2005,1165.0,793.9,254.2,66,2,0,0,86.2,365
hyderabad,2006,928.9,658.3,72.4,58,3,0,0,91.7,365
hyderabad,2007,826.3,687.8,40.8,63,0,0,0,60.4,365
hyderabad,2008,1154.3,812.1,92.9,59,2,1,0,117.2,366
hyderabad,2009,714.6,605.7,70.5,42,2,0,0,114.2,365
hyderabad,2010,1181.8,975.2,151.3,81,1,0,0,66.6,365
hyderabad,2011,584.1,497.6,57.1,44,1,0,0,68.1,365
hyderabad,2012,734.9,583.0,129.7,49,1,0,0,97.8,366
hyderabad,2013,1018.3,677.4,262.5,64,2,0,0,78.7,365
hyderabad,2014,637.0,448.6,56.6,43,0,0,0,46.9,365
hyderabad,2015,615.1,422.5,56.9,41,0,0,0,34.1,365
hyderabad,2016,1053.2,906.1,46.3,54,2,0,0,109.4,366
hyderabad,2017,1038.5,752.9,229.8,60,3,0,0,87.5,365
hyderabad,2018,580.8,404.8,79.4,51,0,0,0,52.2,365
hyderabad,2019,873.7,631.1,172.6,71,1,0,0,69.8,365
hyderabad,2020,1232.4,852.0,326.6,73,1,1,0,190.1,366
hyderabad,2021,1008.9,831.5,103.3,67,2,0,0,75.9,365
hyderabad,2022,1046.2,819.8,145.4,72,1,0,0,65.8,365
hyderabad,2023,893.3,660.0,23.9,55,0,0,0,62.8,365
hyderabad,2024,858.9,697.8,77.9,66,0,0,0,63.6,366
hyderabad,2025,1103.6,829.7,101.2,69,0,0,0,54.5,365
jaipur,1901,331.4,252.3,20.1,28,0,0,0,59.6,365
jaipur,1902,417.3,396.8,1.6,32,0,0,0,53.0,365
jaipur,1903,602.0,575.8,9.1,40,1,0,0,95.3,365
jaipur,1904,681.8,579.7,39.1,42,1,0,0,81.9,366
jaipur,1905,124.2,101.3,0.1,16,0,0,0,16.8,365
jaipur,1906,418.4,362.9,1.7,35,0,0,0,44.0,365
jaipur,1907,469.4,354.6,0.0,43,1,0,0,68.9,365
jaipur,1908,862.6,820.9,2.1,52,0,0,0,61.3,366
jaipur,1909,602.6,511.0,33.4,51,0,0,0,52.2,365
jaipur,1910,511.6,448.1,46.0,35,0,0,0,48.9,365
jaipur,1911,386.3,335.3,17.0,27,0,0,0,34.7,365
jaipur,1912,712.7,646.7,3.5,37,2,0,0,115.3,366
jaipur,1913,330.1,250.7,23.0,25,0,0,0,36.7,365
jaipur,1914,585.8,565.1,17.6,44,0,0,0,36.6,365
jaipur,1915,303.8,207.8,10.5,37,0,0,0,27.8,365
jaipur,1916,534.6,519.6,4.7,42,0,0,0,35.6,366
jaipur,1917,1419.7,1255.9,79.4,69,2,0,0,98.5,365
jaipur,1918,226.9,221.8,0.0,13,0,0,0,36.7,365
jaipur,1919,780.9,642.6,26.8,43,3,0,0,94.0,365
jaipur,1920,762.1,703.6,0.0,32,2,2,0,145.3,366
jaipur,1921,416.1,403.8,4.2,20,1,0,0,82.5,365
jaipur,1922,410.2,376.0,20.0,31,0,0,0,48.8,365
jaipur,1923,344.3,317.2,14.1,15,0,0,0,59.6,365
jaipur,1924,1334.5,1125.3,176.0,47,5,1,1,220.4,366
jaipur,1925,376.2,351.1,24.6,27,0,0,0,35.5,365
jaipur,1926,708.4,624.6,0.0,43,0,0,0,63.5,365
jaipur,1927,454.1,390.1,46.7,30,0,0,0,53.3,365
jaipur,1928,485.3,317.2,148.7,33,1,0,0,95.7,366
jaipur,1929,712.6,683.1,12.7,38,1,1,0,128.7,365
jaipur,1930,527.3,446.3,28.9,34,1,0,0,69.1,365
jaipur,1931,742.2,705.3,31.2,37,3,0,0,105.8,365
jaipur,1932,545.0,499.3,3.6,27,1,1,0,156.3,366
jaipur,1933,1063.4,984.2,5.0,58,2,0,0,80.4,365
jaipur,1934,770.3,750.9,18.2,40,2,0,0,82.0,365
jaipur,1935,846.9,723.9,84.1,43,3,1,0,189.7,365
jaipur,1936,501.4,468.1,19.8,31,0,0,0,48.1,366
jaipur,1937,423.4,378.4,4.2,33,0,0,0,48.3,365
jaipur,1938,272.6,244.2,4.1,24,0,0,0,36.5,365
jaipur,1939,261.3,228.4,0.0,20,0,0,0,29.7,365
jaipur,1940,525.4,445.4,2.8,42,0,0,0,38.4,366
jaipur,1941,327.2,299.5,10.5,18,0,0,0,63.5,365
jaipur,1942,846.8,817.1,0.0,45,1,0,0,110.0,365
jaipur,1943,526.1,502.4,0.2,42,0,0,0,59.2,365
jaipur,1944,651.6,522.5,33.7,45,0,0,0,45.8,366
jaipur,1945,733.5,676.1,0.0,42,1,1,0,117.7,365
jaipur,1946,889.4,770.8,38.9,41,1,0,0,76.5,365
jaipur,1947,602.2,559.7,13.6,35,1,0,0,99.2,365
jaipur,1948,585.5,499.5,14.0,34,2,0,0,70.4,366
jaipur,1949,564.0,554.8,0.5,30,1,0,0,90.0,365
jaipur,1950,654.8,634.0,0.0,46,2,0,0,73.5,365
jaipur,1951,334.1,281.3,24.3,26,0,0,0,42.2,365
jaipur,1952,452.1,431.1,0.0,31,2,0,0,96.1,366
jaipur,1953,315.3,313.3,1.2,26,1,0,0,76.5,365
jaipur,1954,620.4,544.9,26.4,24,2,1,0,119.4,365
jaipur,1955,713.3,590.8,111.2,38,0,0,0,61.8,365
jaipur,1956,897.7,734.6,149.2,37,0,0,0,57.8,366
jaipur,1957,887.7,791.8,8.4,36,1,0,0,101.7,365
jaipur,1958,638.6,620.4,18.2,30,0,0,0,44.5,365
jaipur,1959,873.7,775.9,57.0,41,3,0,0,77.8,365
jaipur,1960,626.9,572.0,0.3,29,1,0,0,85.9,366
jaipur,1961,641.2,559.0,39.9,45,0,0,0,48.5,365
jaipur,1962,512.4,487.7,7.3,33,0,0,0,56.9,365
jaipur,1963,384.9,371.1,11.6,24,0,0,0,28.1,365
jaipur,1964,758.9,685.6,0.0,30,3,1,0,201.4,366
jaipur,1965,315.0,236.4,28.6,28,0,0,0,35.2,365
jaipur,1966,414.7,355.6,8.6,23,1,0,0,77.8,365
jaipur,1967,635.4,541.3,44.1,52,0,0,0,34.8,365
jaipur,1968,511.4,488.2,8.9,16,1,0,0,92.1,366
jaipur,1969,443.7,404.6,0.0,26,1,0,0,67.6,365
jaipur,1970,666.9,555.5,3.5,29,0,0,0,59.9,365
jaipur,1971,815.7,765.2,34.3,46,1,0,0,96.6,365
jaipur,1972,387.4,365.6,20.2,24,0,0,0,51.2,366
jaipur,1973,664.2,655.8,0.2,32,1,0,0,73.5,365
jaipur,1974,670.3,568.5,85.9,33,2,0,0,70.6,365
jaipur,1975,1001.8,933.3,58.5,53,1,0,0,78.1,365
jaipur,1976,603.3,510.7,1.1,41,1,0,0,71.3,366
jaipur,1977,1177.8,1097.1,12.8,45,3,0,0,109.9,365
jaipur,1978,932.8,906.2,4.6,43,2,0,0,86.5,365
jaipur,1979,446.9,337.9,1.0,21,1,1,0,125.3,365
jaipur,1980,477.5,461.5,15.7,20,1,0,0,65.5,366
jaipur,1981,914.1,890.6,2.6,25,4,2,1,275.1,365
jaipur,1982,670.1,526.2,54.8,36,1,0,0,113.5,365
jaipur,1983,880.7,684.5,8.8,44,2,0,0,90.6,365
jaipur,1984,486.8,486.7,0.0,26,0,0,0,57.1,366
jaipur,1985,781.0,596.0,161.2,32,2,1,0,118.0,365
jaipur,1986,547.2,398.8,2.1,34,0,0,0,51.3,365
jaipur,1987,372.4,287.3,16.6,21,0,0,0,50.6,365
jaipur,1988,544.6,537.9,0.0,31,0,0,0,45.3,366
jaipur,1989,667.0,639.1,0.0,26,3,1,0,126.7,365
jaipur,1990,705.9,613.3,9.6,44,1,0,0,88.1,365
jaipur,1991,552.4,523.7,27.9,28,1,0,0,72.6,365
jaipur,1992,908.1,846.4,10.4,40,2,1,0,140.1,366
jaipur,1993,891.2,844.5,0.0,34,1,1,0,165.6,365
jaipur,1994,752.7,690.3,0.0,41,0,0,0,49.0,365
jaipur,1995,999.1,954.3,0.0,43,5,1,0,147.3,365
jaipur,1996,924.6,892.2,23.3,37,2,0,0,87.8,366
jaipur,1997,758.2,525.9,195.7,43,2,0,0,72.5,365
jaipur,1998,716.8,683.7,11.7,32,3,0,0,91.0,365
jaipur,1999,412.8,378.6,16.5,24,1,0,0,69.5,365
jaipur,2000,314.3,298.6,0.0,25,0,0,0,34.4,366
jaipur,2001,428.6,354.7,10.0,31,0,0,0,45.8,365
jaipur,2002,235.7,183.2,19.0,15,1,0,0,84.6,365
jaipur,2003,670.8,617.1,14.3,43,2,0,0,98.5,365
jaipur,2004,777.9,629.4,110.8,36,3,0,0,81.2,366
jaipur,2005,492.1,485.5,0.0,23,2,0,0,83.7,365
jaipur,2006,371.2,349.0,2.7,29,1,0,0,70.9,365
jaipur,2007,537.0,447.1,0.0,38,0,0,0,62.2,365
jaipur,2008,560.8,497.7,0.0,45,0,0,0,59.8,366
jaipur,2009,294.9,275.2,19.7,30,0,0,0,22.0,365
jaipur,2010,748.6,672.4,66.6,48,1,0,0,99.8,365
jaipur,2011,591.9,550.1,0.0,41,0,0,0,63.4,365
jaipur,2012,760.9,741.2,0.6,38,1,1,0,165.3,366
jaipur,2013,835.4,798.8,12.5,45,2,0,0,87.5,365
jaipur,2014,675.7,574.0,26.8,38,0,0,0,59.5,365
jaipur,2015,445.9,350.6,11.6,29,1,0,0,68.0,365
jaipur,2016,522.8,461.4,31.4,33,0,0,0,57.2,366
jaipur,2017,416.8,363.8,7.5,29,1,0,0,75.0,365
jaipur,2018,428.6,417.4,1.1,29,1,0,0,64.5,365
jaipur,2019,667.8,601.1,17.1,36,0,0,0,61.1,365
jaipur,2020,686.3,645.1,10.7,35,1,1,0,158.8,366
jaipur,2021,610.0,460.7,38.5,31,1,0,0,65.5,365
jaipur,2022,550.5,475.7,36.7,43,0,0,0,41.1,365
jaipur,2023,293.2,203.6,0.1,35,0,0,0,18.8,365
jaipur,2024,510.0,489.8,6.8,38,0,0,0,45.3,366
jaipur,2025,786.4,720.6,47.2,48,0,0,0,58.9,365
kanpur,1901,706.1,615.0,6.7,42,1,0,0,74.4,365
kanpur,1902,526.7,516.4,0.0,38,0,0,0,51.3,365
kanpur,1903,813.3,521.7,284.7,44,0,0,0,63.3,365
kanpur,1904,1385.6,1299.2,55.2,52,4,1,0,124.7,366
kanpur,1905,454.6,390.0,0.2,29,0,0,0,53.5,365
kanpur,1906,716.2,665.4,0.3,48,1,0,0,70.5,365
kanpur,1907,479.2,407.0,0.0,35,0,0,0,54.1,365
kanpur,1908,524.8,500.0,0.2,36,0,0,0,39.0,366
kanpur,1909,714.3,628.3,12.9,49,0,0,0,63.3,365
kanpur,1910,698.2,660.4,22.3,40,0,0,0,50.6,365
kanpur,1911,745.5,588.2,103.7,43,4,0,0,73.7,365
kanpur,1912,653.6,584.9,33.0,41,0,0,0,46.3,366
kanpur,1913,521.5,425.8,3.1,36,0,0,0,53.8,365
kanpur,1914,729.0,667.3,0.9,44,2,0,0,89.7,365
kanpur,1915,1672.2,1528.5,53.1,61,5,3,2,287.3,365
kanpur,1916,1002.6,919.5,61.2,65,2,0,0,76.3,366
kanpur,1917,1103.8,957.2,59.2,62,1,0,0,64.6,365
kanpur,1918,361.5,352.5,0.2,23,0,0,0,62.1,365
kanpur,1919,789.5,711.7,40.8,46,3,0,0,84.5,365
kanpur,1920,634.0,581.6,0.0,36,1,0,0,104.0,366
kanpur,1921,1028.9,970.1,3.8,49,4,0,0,107.3,365
kanpur,1922,1075.2,1002.3,25.8,57,2,0,0,88.4,365
kanpur,1923,1089.2,971.7,91.5,47,6,0,0,106.7,365
kanpur,1924,967.1,923.9,24.1,50,2,0,0,106.8,366
kanpur,1925,1132.1,1081.8,22.6,50,5,0,0,107.9,365
kanpur,1926,875.2,770.0,9.8,46,0,0,0,61.1,365
kanpur,1927,913.6,657.9,210.0,48,3,1,0,122.4,365
kanpur,1928,599.6,343.9,103.5,44,0,0,0,54.2,366
kanpur,1929,795.0,702.3,52.5,40,2,0,0,96.5,365
kanpur,1930,762.7,651.1,77.3,51,1,0,0,84.2,365
kanpur,1931,915.4,879.2,21.7,49,1,0,0,81.2,365
kanpur,1932,483.0,476.4,0.9,34,0,0,0,54.6,366
kanpur,1933,646.9,498.1,92.1,44,0,0,0,59.3,365
kanpur,1934,961.5,888.9,4.4,48,1,0,0,64.9,365
kanpur,1935,556.7,468.2,28.6,44,0,0,0,46.5,365
kanpur,1936,1213.2,1142.9,36.6,69,1,0,0,78.7,366
kanpur,1937,395.6,360.4,4.8,37,0,0,0,35.1,365
kanpur,1938,1537.2,1424.0,56.5,44,7,3,1,209.5,365
kanpur,1939,662.6,638.6,0.0,41,0,0,0,61.2,365
kanpur,1940,613.5,507.9,27.8,41,1,0,0,66.8,366
kanpur,1941,536.9,484.3,0.0,35,0,0,0,57.7,365
kanpur,1942,1045.1,920.9,0.6,54,4,1,0,132.7,365
kanpur,1943,931.4,897.1,14.4,55,1,0,0,74.0,365
kanpur,1944,1037.0,930.7,8.9,52,4,0,0,99.5,366
kanpur,1945,577.6,519.5,22.9,40,0,0,0,38.0,365
kanpur,1946,536.4,456.8,48.8,40,0,0,0,48.0,365
kanpur,1947,821.3,759.9,5.5,43,3,0,0,108.6,365
kanpur,1948,895.4,795.9,13.9,60,1,0,0,95.5,366
kanpur,1949,1070.9,912.1,113.1,59,2,0,0,74.6,365
kanpur,1950,793.8,677.3,65.2,49,1,0,0,100.9,365
kanpur,1951,519.0,430.4,4.2,39,0,0,0,44.9,365
kanpur,1952,733.5,671.6,18.7,38,1,0,0,88.3,366
kanpur,1953,1017.7,962.6,0.0,48,2,0,0,111.2,365
kanpur,1954,948.8,779.4,49.8,49,2,0,0,76.0,365
kanpur,1955,1189.4,991.0,170.8,60,4,0,0,80.2,365
kanpur,1956,884.3,672.4,185.2,55,1,0,0,77.0,366
kanpur,1957,639.4,550.2,15.3,43,1,0,0,70.9,365
kanpur,1958,724.0,622.8,88.0,51,1,0,0,87.1,365
kanpur,1959,572.2,479.9,9.8,34,0,0,0,64.3,365
kanpur,1960,1005.7,714.2,269.9,48,2,0,0,83.7,366
kanpur,1961,1218.8,854.3,303.9,55,5,2,0,130.0,365
kanpur,1962,866.8,765.8,24.9,55,3,0,0,93.4,365
kanpur,1963,555.5,487.6,1.2,45,0,0,0,49.7,365
kanpur,1964,790.3,749.2,20.3,42,2,0,0,101.9,366
kanpur,1965,759.4,512.0,211.2,34,3,1,0,121.9,365
kanpur,1966,795.3,762.8,28.9,36,3,0,0,105.3,365
kanpur,1967,861.5,763.9,71.2,52,1,0,0,93.7,365
kanpur,1968,711.9,689.8,2.1,38,1,0,0,76.2,366
kanpur,1969,690.7,618.9,3.4,44,0,0,0,57.8,365
kanpur,1970,959.2,847.9,5.0,51,2,1,0,168.1,365
kanpur,1971,1173.1,1019.9,99.4,71,3,0,0,81.6,365
kanpur,1972,766.9,714.4,38.4,41,0,0,0,59.7,366
kanpur,1973,780.2,674.4,33.1,43,2,0,0,78.6,365
kanpur,1974,466.2,404.8,59.0,39,0,0,0,45.1,365
